source_dataset,target_dataset,split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs,policy_action_score
scifact,scifact,test,Oracle retrieval action,bm25_keep,100,All hematopoietic stem cells segregate their chromosomes randomly.,1.0,1.0,1.0,0.0,1,8,1.5,All hematopoietic stem cells segregate their chromosomes randomly.,4381486 | 4398832 | 22186938 | 34982259 | 2547636,4381486,
scifact,scifact,test,Vanilla BM25,bm25_keep,1088,Silencing of Bcl2 is important for the maintenance and progression of tumors.,0.0,0.0,0.0,0.0,1,12,0.0,Silencing of Bcl2 is important for the maintenance and progression of tumors.,11915280 | 5765455 | 6807122 | 14863011 | 7621534,37549932,
scifact,scifact,test,BM25 keyword,bm25_keyword,1088,Silencing of Bcl2 is important for the maintenance and progression of tumors.,0.0,0.0,0.0,0.0,1,6,0.0,silencing bcl2 important maintenance progression tumors,11915280 | 5765455 | 14863011 | 24282306 | 3840043,37549932,
scifact,scifact,test,Dense original,dense_keep,1088,Silencing of Bcl2 is important for the maintenance and progression of tumors.,1.0,1.0,1.0,0.0,1,12,1.5,Silencing of Bcl2 is important for the maintenance and progression of tumors.,37549932 | 4323425 | 11900630 | 8496132 | 16550075,37549932,
scifact,scifact,test,Dense keyword,dense_keyword,1088,Silencing of Bcl2 is important for the maintenance and progression of tumors.,1.0,1.0,1.0,0.0,1,6,1.5,silencing bcl2 important maintenance progression tumors,37549932 | 4323425 | 11900630 | 34439544 | 16550075,37549932,
scifact,scifact,test,Hybrid original,hybrid_keep,1088,Silencing of Bcl2 is important for the maintenance and progression of tumors.,1.0,0.5,0.6309297535714575,0.03,2,12,1.22,Silencing of Bcl2 is important for the maintenance and progression of tumors.,11915280 | 37549932 | 4323425 | 5765455 | 11900630,37549932,
scifact,scifact,test,Hybrid keyword,hybrid_keyword,1088,Silencing of Bcl2 is important for the maintenance and progression of tumors.,1.0,0.5,0.6309297535714575,0.03,2,6,1.22,silencing bcl2 important maintenance progression tumors,11915280 | 37549932 | 4323425 | 5765455 | 11900630,37549932,
scifact,scifact,test,Target train-best action,hybrid_keyword,1088,Silencing of Bcl2 is important for the maintenance and progression of tumors.,1.0,0.5,0.6309297535714575,0.03,2,6,1.22,silencing bcl2 important maintenance progression tumors,11915280 | 37549932 | 4323425 | 5765455 | 11900630,37549932,
scifact,scifact,test,Heuristic retrieval router,dense_keep,1088,Silencing of Bcl2 is important for the maintenance and progression of tumors.,1.0,1.0,1.0,0.0,1,12,1.5,Silencing of Bcl2 is important for the maintenance and progression of tumors.,37549932 | 4323425 | 11900630 | 8496132 | 16550075,37549932,
scifact,scifact,test,Transferred source policy,hybrid_keep,1088,Silencing of Bcl2 is important for the maintenance and progression of tumors.,1.0,0.5,0.6309297535714575,0.03,2,12,1.22,Silencing of Bcl2 is important for the maintenance and progression of tumors.,11915280 | 37549932 | 4323425 | 5765455 | 11900630,37549932,0.8700827255194168
scifact,scifact,test,Oracle retrieval action,dense_keep,1088,Silencing of Bcl2 is important for the maintenance and progression of tumors.,1.0,1.0,1.0,0.0,1,12,1.5,Silencing of Bcl2 is important for the maintenance and progression of tumors.,37549932 | 4323425 | 11900630 | 8496132 | 16550075,37549932,
scifact,scifact,test,Vanilla BM25,bm25_keep,127,Arginine 90 in p150n is important for interaction with EB1.,1.0,0.3333333333333333,0.5,0.0,1,10,1.1666666666666667,Arginine 90 in p150n is important for interaction with EB1.,35231675 | 21943141 | 21598000 | 293661 | 38623601,21598000,
scifact,scifact,test,BM25 keyword,bm25_keyword,127,Arginine 90 in p150n is important for interaction with EB1.,1.0,0.5,0.6309297535714575,0.0,1,6,1.25,arginine 90 p150n important interaction eb1,35231675 | 21598000 | 293661 | 18126445 | 38623601,21598000,
scifact,scifact,test,Dense original,dense_keep,127,Arginine 90 in p150n is important for interaction with EB1.,1.0,1.0,1.0,0.0,1,10,1.5,Arginine 90 in p150n is important for interaction with EB1.,21598000 | 22938539 | 293661 | 35231675 | 38623601,21598000,
scifact,scifact,test,Dense keyword,dense_keyword,127,Arginine 90 in p150n is important for interaction with EB1.,1.0,1.0,1.0,0.0,1,6,1.5,arginine 90 p150n important interaction eb1,21598000 | 22938539 | 15600979 | 293661 | 35760786,21598000,
scifact,scifact,test,Hybrid original,hybrid_keep,127,Arginine 90 in p150n is important for interaction with EB1.,1.0,1.0,1.0,0.03,2,10,1.47,Arginine 90 in p150n is important for interaction with EB1.,21598000 | 35231675 | 293661 | 21943141 | 22938539,21598000,
scifact,scifact,test,Hybrid keyword,hybrid_keyword,127,Arginine 90 in p150n is important for interaction with EB1.,1.0,1.0,1.0,0.03,2,6,1.47,arginine 90 p150n important interaction eb1,21598000 | 35231675 | 293661 | 22938539 | 15600979,21598000,
scifact,scifact,test,Target train-best action,hybrid_keyword,127,Arginine 90 in p150n is important for interaction with EB1.,1.0,1.0,1.0,0.03,2,6,1.47,arginine 90 p150n important interaction eb1,21598000 | 35231675 | 293661 | 22938539 | 15600979,21598000,
scifact,scifact,test,Heuristic retrieval router,bm25_keep,127,Arginine 90 in p150n is important for interaction with EB1.,1.0,0.3333333333333333,0.5,0.0,1,10,1.1666666666666667,Arginine 90 in p150n is important for interaction with EB1.,35231675 | 21943141 | 21598000 | 293661 | 38623601,21598000,
scifact,scifact,test,Transferred source policy,hybrid_keyword,127,Arginine 90 in p150n is important for interaction with EB1.,1.0,1.0,1.0,0.03,2,6,1.47,arginine 90 p150n important interaction eb1,21598000 | 35231675 | 293661 | 22938539 | 15600979,21598000,1.179162980193979
scifact,scifact,test,Oracle retrieval action,dense_keep,127,Arginine 90 in p150n is important for interaction with EB1.,1.0,1.0,1.0,0.0,1,10,1.5,Arginine 90 in p150n is important for interaction with EB1.,21598000 | 22938539 | 293661 | 35231675 | 38623601,21598000,
scifact,scifact,test,Vanilla BM25,bm25_keep,1379,Women with a higher birth weight are more likely to develop breast cancer later in life.,0.25,0.3333333333333333,0.19519002499605084,0.0,1,16,0.41666666666666663,Women with a higher birth weight are more likely to develop breast cancer later in life.,37480103 | 5487448 | 17450673 | 38784540 | 16098747,16322674 | 17450673 | 23557241 | 27123743,
scifact,scifact,test,BM25 keyword,bm25_keyword,1379,Women with a higher birth weight are more likely to develop breast cancer later in life.,0.5,0.5,0.3973220069685352,0.0,1,11,0.75,women higher birth weight more likely develop breast cancer later life,37480103 | 17450673 | 5487448 | 38784540 | 16322674,16322674 | 17450673 | 23557241 | 27123743,
scifact,scifact,test,Dense original,dense_keep,1379,Women with a higher birth weight are more likely to develop breast cancer later in life.,1.0,1.0,0.9558295932317544,0.0,1,16,1.5,Women with a higher birth weight are more likely to develop breast cancer later in life.,27123743 | 17450673 | 25973484 | 23557241 | 16322674,16322674 | 17450673 | 23557241 | 27123743,
scifact,scifact,test,Dense keyword,dense_keyword,1379,Women with a higher birth weight are more likely to develop breast cancer later in life.,1.0,1.0,0.9558295932317544,0.0,1,11,1.5,women higher birth weight more likely develop breast cancer later life,27123743 | 17450673 | 25973484 | 23557241 | 16322674,16322674 | 17450673 | 23557241 | 27123743,
scifact,scifact,test,Hybrid original,hybrid_keep,1379,Women with a higher birth weight are more likely to develop breast cancer later in life.,0.5,1.0,0.5855700749881525,0.03,2,16,0.97,Women with a higher birth weight are more likely to develop breast cancer later in life.,27123743 | 37480103 | 17450673 | 5487448 | 25973484,16322674 | 17450673 | 23557241 | 27123743,
scifact,scifact,test,Hybrid keyword,hybrid_keyword,1379,Women with a higher birth weight are more likely to develop breast cancer later in life.,0.75,1.0,0.8048099750039491,0.03,2,11,1.22,women higher birth weight more likely develop breast cancer later life,17450673 | 27123743 | 37480103 | 16322674 | 25973484,16322674 | 17450673 | 23557241 | 27123743,
scifact,scifact,test,Target train-best action,hybrid_keyword,1379,Women with a higher birth weight are more likely to develop breast cancer later in life.,0.75,1.0,0.8048099750039491,0.03,2,11,1.22,women higher birth weight more likely develop breast cancer later life,17450673 | 27123743 | 37480103 | 16322674 | 25973484,16322674 | 17450673 | 23557241 | 27123743,
scifact,scifact,test,Heuristic retrieval router,hybrid_keyword,1379,Women with a higher birth weight are more likely to develop breast cancer later in life.,0.75,1.0,0.8048099750039491,0.03,2,11,1.22,women higher birth weight more likely develop breast cancer later life,17450673 | 27123743 | 37480103 | 16322674 | 25973484,16322674 | 17450673 | 23557241 | 27123743,
scifact,scifact,test,Transferred source policy,dense_keep,1379,Women with a higher birth weight are more likely to develop breast cancer later in life.,1.0,1.0,0.9558295932317544,0.0,1,16,1.5,Women with a higher birth weight are more likely to develop breast cancer later in life.,27123743 | 17450673 | 25973484 | 23557241 | 16322674,16322674 | 17450673 | 23557241 | 27123743,0.7437405358662181
scifact,scifact,test,Oracle retrieval action,dense_keep,1379,Women with a higher birth weight are more likely to develop breast cancer later in life.,1.0,1.0,0.9558295932317544,0.0,1,16,1.5,Women with a higher birth weight are more likely to develop breast cancer later in life.,27123743 | 17450673 | 25973484 | 23557241 | 16322674,16322674 | 17450673 | 23557241 | 27123743,
scifact,scifact,test,Vanilla BM25,bm25_keep,513,High cardiopulmonary fitness causes increased mortality rate.,1.0,1.0,1.0,0.0,1,7,1.5,High cardiopulmonary fitness causes increased mortality rate.,13230773 | 12770738 | 36288526 | 11441172 | 40156901,13230773,
scifact,scifact,test,BM25 keyword,bm25_keyword,513,High cardiopulmonary fitness causes increased mortality rate.,1.0,1.0,1.0,0.0,1,7,1.5,high cardiopulmonary fitness causes increased mortality rate,13230773 | 12770738 | 36288526 | 11441172 | 40156901,13230773,
scifact,scifact,test,Dense original,dense_keep,513,High cardiopulmonary fitness causes increased mortality rate.,1.0,0.5,0.6309297535714575,0.0,1,7,1.25,High cardiopulmonary fitness causes increased mortality rate.,12770738 | 13230773 | 6647414 | 24918110 | 25301182,13230773,
scifact,scifact,test,Dense keyword,dense_keyword,513,High cardiopulmonary fitness causes increased mortality rate.,1.0,0.5,0.6309297535714575,0.0,1,7,1.25,high cardiopulmonary fitness causes increased mortality rate,12770738 | 13230773 | 25301182 | 24918110 | 6647414,13230773,
scifact,scifact,test,Hybrid original,hybrid_keep,513,High cardiopulmonary fitness causes increased mortality rate.,1.0,0.5,0.6309297535714575,0.03,2,7,1.22,High cardiopulmonary fitness causes increased mortality rate.,12770738 | 13230773 | 36288526 | 6647414 | 11441172,13230773,
scifact,scifact,test,Hybrid keyword,hybrid_keyword,513,High cardiopulmonary fitness causes increased mortality rate.,1.0,0.5,0.6309297535714575,0.03,2,7,1.22,high cardiopulmonary fitness causes increased mortality rate,12770738 | 13230773 | 25301182 | 36288526 | 11441172,13230773,
scifact,scifact,test,Target train-best action,hybrid_keyword,513,High cardiopulmonary fitness causes increased mortality rate.,1.0,0.5,0.6309297535714575,0.03,2,7,1.22,high cardiopulmonary fitness causes increased mortality rate,12770738 | 13230773 | 25301182 | 36288526 | 11441172,13230773,
scifact,scifact,test,Heuristic retrieval router,dense_keep,513,High cardiopulmonary fitness causes increased mortality rate.,1.0,0.5,0.6309297535714575,0.0,1,7,1.25,High cardiopulmonary fitness causes increased mortality rate.,12770738 | 13230773 | 6647414 | 24918110 | 25301182,13230773,
scifact,scifact,test,Transferred source policy,hybrid_keyword,513,High cardiopulmonary fitness causes increased mortality rate.,1.0,0.5,0.6309297535714575,0.03,2,7,1.22,high cardiopulmonary fitness causes increased mortality rate,12770738 | 13230773 | 25301182 | 36288526 | 11441172,13230773,0.7795490725084272
scifact,scifact,test,Oracle retrieval action,bm25_keep,513,High cardiopulmonary fitness causes increased mortality rate.,1.0,1.0,1.0,0.0,1,7,1.5,High cardiopulmonary fitness causes increased mortality rate.,13230773 | 12770738 | 36288526 | 11441172 | 40156901,13230773,
scifact,scifact,test,Vanilla BM25,bm25_keep,1029,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with greater resistance to autoimmune diseases such as Type 1 Diabetes.,0.6666666666666666,1.0,0.7653606369886217,0.0,1,21,1.1666666666666665,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with greater resistance to autoimmune diseases such as Type 1 Diabetes.,11899391 | 13923140 | 7115651 | 34025053 | 5476778,11899391 | 13923140 | 13940200,
scifact,scifact,test,BM25 keyword,bm25_keyword,1029,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with greater resistance to autoimmune diseases such as Type 1 Diabetes.,0.6666666666666666,1.0,0.7653606369886217,0.0,1,16,1.1666666666666665,reduced responsiveness interleukin 2 regulatory t cells associated greater resistance autoimmune diseases such type 1 diabetes,11899391 | 13923140 | 7115651 | 34025053 | 2388819,11899391 | 13923140 | 13940200,
scifact,scifact,test,Dense original,dense_keep,1029,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with greater resistance to autoimmune diseases such as Type 1 Diabetes.,1.0,1.0,0.9060254355346823,0.0,1,21,1.5,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with greater resistance to autoimmune diseases such as Type 1 Diabetes.,11899391 | 2388819 | 13940200 | 13923140 | 5567005,11899391 | 13923140 | 13940200,
scifact,scifact,test,Dense keyword,dense_keyword,1029,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with greater resistance to autoimmune diseases such as Type 1 Diabetes.,1.0,1.0,0.8529278650606567,0.0,1,16,1.5,reduced responsiveness interleukin 2 regulatory t cells associated greater resistance autoimmune diseases such type 1 diabetes,11899391 | 2388819 | 5567005 | 13940200 | 13923140,11899391 | 13923140 | 13940200,
scifact,scifact,test,Hybrid original,hybrid_keep,1029,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with greater resistance to autoimmune diseases such as Type 1 Diabetes.,1.0,1.0,0.9674679834891693,0.03,2,21,1.47,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with greater resistance to autoimmune diseases such as Type 1 Diabetes.,11899391 | 13923140 | 2388819 | 13940200 | 7115651,11899391 | 13923140 | 13940200,
scifact,scifact,test,Hybrid keyword,hybrid_keyword,1029,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with greater resistance to autoimmune diseases such as Type 1 Diabetes.,0.6666666666666666,1.0,0.7653606369886217,0.03,2,16,1.1366666666666665,reduced responsiveness interleukin 2 regulatory t cells associated greater resistance autoimmune diseases such type 1 diabetes,11899391 | 13923140 | 2388819 | 5567005 | 7115651,11899391 | 13923140 | 13940200,
